"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"TC_55!077 | Testing 'Trading calculator' widget in menu [CFD calculator]","Role: NoAuth","Country: de","0","0","0","49","0"
"TC_55!061 | Sidebar "" Crypto trading  guide"" is absent on pages ""Bitcoin Gold"" and ""Crypto vs stocks: What’s the difference?""","Role: NoAuth","Country: au","2","0","0","2","0"
"TC_55!011c | Testing button [Go to platform] on tooltip 'Short position overnight fee'","Role: Auth","Country: au","0","0","0","6","0"
"TC_55!061 | Sidebar "" Crypto trading  guide"" is absent on pages ""Bitcoin Gold"" and ""Crypto vs stocks: What’s the difference?""","Role: NoReg","Country: au","2","0","0","2","0"
"TC_55!061 | Sidebar "" Crypto trading  guide"" is absent on pages ""Bitcoin Gold"" and ""Crypto vs stocks: What’s the difference?""","Role: Auth","Country: ua","2","0","0","2","0"
"TC_55!034 | The footer is missing on click menu item [Professional] of the menu section [Ways to trade]","Role: NoReg","Country: gb","1","0","0","0","0"
"TC_55!091 | Start retest manual TC_55!091 | Page '教育' (Education) is opened after click on menu section [新聞和分析] (News and analysis) in CN language","Role: NoAuth","Country: ua","1","0","0","0","0"
"TC_55!091 | Start retest manual TC_55!091 | Page '教育' (Education) is opened after click on menu section [新聞和分析] (News and analysis) in CN language","Role: Auth","Country: ua","1","0","0","0","0"
"TC_55!093 | The Search field in the header is not opened after performed search","Role: NoAuth","Country: de","2","0","0","0","0"
"TC_55!091 | Start retest manual TC_55!091 | Page '教育' (Education) is opened after click on menu section [新聞和分析] (News and analysis) in CN language","Role: NoReg","Country: de","1","0","0","0","0"
"TC_55!061 | Sidebar "" Crypto trading  guide"" is absent on pages ""Bitcoin Gold"" and ""Crypto vs stocks: What’s the difference?""","Role: Auth","Country: au","2","0","0","2","0"
"TC_55!011a | Testing button [Add to favourite] on the 'Trading Instrument Page'","Role: Auth","Country: au","1","0","0","5","0"
"TC_55!011a | Testing button [Add to favourite] on the 'Trading Instrument Page'","Role: Auth","Country: ua","2","0","0","4","0"
"TC_55!024 | Testing link [Learn more about us] on the block 'Contents'","Role: Auth","Country: gb","1","0","0","0","0"
"TC_55!043 | The page is refreshed instead of opening the Login form after clicking the [Log In] button on the Search page","Role: NoReg","Country: au","2","0","0","0","0"
"TC_55!024 | Testing link [Learn more about us] on the block 'Contents'","Role: NoAuth","Country: gb","1","0","0","0","0"
"TC_55!093 | The Search field in the header is not opened after performed search","Role: NoAuth","Country: ua","2","0","0","0","0"
"TC_55!022 | Testing button [Google Play] on the block 'CFD trading app'","Role: NoReg","Country: au","2","0","0","0","0"
"TC_55!043 | The page is refreshed instead of opening the Login form after clicking the [Log In] button on the Search page","Role: NoReg","Country: de","2","0","0","0","0"
"TC_55!061 | Sidebar "" Crypto trading  guide"" is absent on pages ""Bitcoin Gold"" and ""Crypto vs stocks: What’s the difference?""","Role: NoAuth","Country: es","2","0","0","2","0"
"TC_55!036a | Testing field [email] in Sign up form","Role: NoAuth","Country: au","3","0","3","0","0"
"TC_55!011c | Testing button [Go to platform] on tooltip 'Short position overnight fee'","Role: Auth","Country: de","0","0","0","6","0"
"TC_55!058 | Testing voted function in 'What is your sentiment...' block","Role: NoReg","Country: ua","1","0","0","0","0"
"TC_55!090 | The modal window ""Confirm Form Resubmission"" is not opened after clicking the button [Back] on any article from search page.","Role: NoAuth","Country: ua","1","0","0","0","0"
"TC_55!012 | Testing button [Try now] on the block 'Why choose Capital.com?'","Role: NoAuth","Country: au","3","0","0","0","0"
"TC_55!090 | The modal window ""Confirm Form Resubmission"" is not opened after clicking the button [Back] on any article from search page.","Role: NoAuth","Country: au","1","0","0","0","0"
"TC_55!029 | The Trading platform overview page not open when button [Platform overview] click on the 'Investmate app' page","Role: NoReg","Country: ua","1","0","0","0","0"
"TC_55!091 | Start retest manual TC_55!091 | Page '教育' (Education) is opened after click on menu section [新聞和分析] (News and analysis) in CN language","Role: Auth","Country: au","1","0","0","0","0"
"TC_55!061 | Sidebar "" Crypto trading  guide"" is absent on pages ""Bitcoin Gold"" and ""Crypto vs stocks: What’s the difference?""","Role: NoAuth","Country: ua","2","0","0","2","0"
"TC_55!012 | Testing button [Try now] on the block 'Why choose Capital.com?'","Role: NoAuth","Country: ua","3","0","0","0","0"
"TC_55!036a | Testing field [email] in Sign up form","Role: NoAuth","Country: ua","3","0","3","0","0"
"TC_55!046 | Testing button [Create account] button in the Menu item [Trading Courses]","Role: Auth","Country: au","0","0","0","2","0"
"TC_55!022 | Testing button [Google Play] on the block 'CFD trading app'","Role: NoAuth","Country: au","2","0","0","0","0"
"TC_55!029 | The Trading platform overview page not open when button [Platform overview] click on the 'Investmate app' page","Role: Auth","Country: ua","1","0","0","0","0"
"TC_55!058 | Testing voted function in 'What is your sentiment...' block","Role: NoAuth","Country: au","1","0","0","0","0"
"TC_55!093 | The Search field in the header is not opened after performed search","Role: Auth","Country: de","2","0","0","0","0"
"TC_55!043 | The page is refreshed instead of opening the Login form after clicking the [Log In] button on the Search page","Role: NoReg","Country: ua","2","0","0","0","0"
"TC_55!039 | Applied filters 'Region/Sectors' are not displayed after selecting an item from the 'Most traded' dropdown in the 'Live shares prices'  widget on the 'Shares' page","Role: NoReg","Country: es","2","0","0","0","0"
"TC_55!012 | Testing button [Try now] on the block 'Why choose Capital.com?'","Role: NoReg","Country: au","3","0","0","0","0"
"TC_55!093 | The Search field in the header is not opened after performed search","Role: NoReg","Country: ua","2","0","0","0","0"
"TC_55!039 | Applied filters 'Region/Sectors' are not displayed after selecting an item from the 'Most traded' dropdown in the 'Live shares prices'  widget on the 'Shares' page","Role: NoAuth","Country: ua","2","0","0","0","0"
"TC_55!039 | Applied filters 'Region/Sectors' are not displayed after selecting an item from the 'Most traded' dropdown in the 'Live shares prices'  widget on the 'Shares' page","Role: Auth","Country: au","2","0","0","0","0"
"TC_55!058 | Testing voted function in 'What is your sentiment...' block","Role: NoAuth","Country: ua","1","0","0","0","0"
"TC_55!091 | Start retest manual TC_55!091 | Page '教育' (Education) is opened after click on menu section [新聞和分析] (News and analysis) in CN language","Role: NoReg","Country: au","1","0","0","0","0"
"TC_55!039 | Applied filters 'Region/Sectors' are not displayed after selecting an item from the 'Most traded' dropdown in the 'Live shares prices'  widget on the 'Shares' page","Role: Auth","Country: es","1","1","0","0","0"
"TC_55!061 | Sidebar "" Crypto trading  guide"" is absent on pages ""Bitcoin Gold"" and ""Crypto vs stocks: What’s the difference?""","Role: NoReg","Country: ua","2","0","0","2","0"
"TC_55!090 | The modal window ""Confirm Form Resubmission"" is not opened after clicking the button [Back] on any article from search page.","Role: Auth","Country: ua","1","0","0","0","0"
"TC_55!012 | Testing button [Try now] on the block 'Why choose Capital.com?'","Role: NoReg","Country: de","3","0","0","0","0"
"TC_55!058 | Testing voted function in 'What is your sentiment...' block","Role: Auth","Country: ua","1","0","0","0","0"
"TC_55!090 | The modal window ""Confirm Form Resubmission"" is not opened after clicking the button [Back] on any article from search page.","Role: Auth","Country: de","1","0","0","0","0"
"TC_55!091 | Start retest manual TC_55!091 | Page '教育' (Education) is opened after click on menu section [新聞和分析] (News and analysis) in CN language","Role: NoReg","Country: ua","1","0","0","0","0"
"TC_55!093 | The Search field in the header is not opened after performed search","Role: Auth","Country: ua","2","0","0","0","0"
"TC_55!058 | Testing voted function in 'What is your sentiment...' block","Role: NoAuth","Country: de","1","0","0","0","0"
"TC_55!093 | The Search field in the header is not opened after performed search","Role: NoReg","Country: au","2","0","0","0","0"
"TC_55!034 | The footer is missing on click menu item [Professional] of the menu section [Ways to trade]","Role: Auth","Country: gb","1","0","0","0","0"
"TC_55!043 | The page is refreshed instead of opening the Login form after clicking the [Log In] button on the Search page","Role: NoAuth","Country: de","2","0","0","0","0"
"TC_55!022 | Testing button [Google Play] on the block 'CFD trading app'","Role: NoAuth","Country: de","2","0","0","0","0"
"TC_55!039 | Applied filters 'Region/Sectors' are not displayed after selecting an item from the 'Most traded' dropdown in the 'Live shares prices'  widget on the 'Shares' page","Role: NoAuth","Country: au","2","0","0","0","0"
"TC_55!058 | Testing voted function in 'What is your sentiment...' block","Role: NoReg","Country: au","1","0","0","0","0"
"TC_55!043 | The page is refreshed instead of opening the Login form after clicking the [Log In] button on the Search page","Role: NoAuth","Country: ua","2","0","0","0","0"
"TC_55!022 | Testing button [Google Play] on the block 'CFD trading app'","Role: NoReg","Country: ua","2","0","0","0","0"
"TC_55!012 | Testing button [Try now] on the block 'Why choose Capital.com?'","Role: Auth","Country: de","3","0","0","0","0"
"TC_55!022 | Testing button [Google Play] on the block 'CFD trading app'","Role: Auth","Country: au","2","0","0","0","0"
"TC_55!039 | Applied filters 'Region/Sectors' are not displayed after selecting an item from the 'Most traded' dropdown in the 'Live shares prices'  widget on the 'Shares' page","Role: NoAuth","Country: es","2","0","0","0","0"
"TC_55!012 | Testing button [Try now] on the block 'Why choose Capital.com?'","Role: Auth","Country: au","3","0","0","0","0"
"TC_55!060 | Login form is opened instead of Sign up form after clicking the button [Apply] in the Block 'Leverage Limits Professional Clients' on page 'Professional Account'","Role: NoReg","Country: de","2","0","0","0","0"
"TC_55!036a | Testing field [email] in Sign up form","Role: NoReg","Country: au","3","0","3","0","0"
"TC_55!091 | Start retest manual TC_55!091 | Page '教育' (Education) is opened after click on menu section [新聞和分析] (News and analysis) in CN language","Role: NoAuth","Country: au","1","0","0","0","0"
"TC_55!024v2 | Testing link [Learn more about us] on the block 'Contents'","Role: NoAuth","Country: gb","0","0","0","1","0"
"TC_55!039 | Applied filters 'Region/Sectors' are not displayed after selecting an item from the 'Most traded' dropdown in the 'Live shares prices'  widget on the 'Shares' page","Role: NoReg","Country: ua","2","0","0","0","0"
"TC_55!043 | The page is refreshed instead of opening the Login form after clicking the [Log In] button on the Search page","Role: NoAuth","Country: au","2","0","0","0","0"
"TC_55!012 | Testing button [Try now] on the block 'Why choose Capital.com?'","Role: NoReg","Country: ua","3","0","0","0","0"
"TC_55!029 | The Trading platform overview page not open when button [Platform overview] click on the 'Investmate app' page","Role: NoAuth","Country: ua","1","0","0","0","0"
"TC_55!024v2 | Testing link [Learn more about us] on the block 'Contents'","Role: NoReg","Country: gb","0","0","0","1","0"
"TC_55!011a | Testing button [Add to favourite] on the 'Trading Instrument Page'","Role: Auth","Country: de","1","0","0","5","0"
"TC_55!093 | The Search field in the header is not opened after performed search","Role: Auth","Country: au","2","0","0","0","0"
"TC_55!058 | Testing voted function in 'What is your sentiment...' block","Role: NoReg","Country: de","1","0","0","0","0"
"TC_55!046 | Testing button [Create account] button in the Menu item [Trading Courses]","Role: Auth","Country: de","0","0","0","2","0"
"TC_55!022 | Testing button [Google Play] on the block 'CFD trading app'","Role: Auth","Country: de","2","0","0","0","0"
"TC_55!061 | Sidebar "" Crypto trading  guide"" is absent on pages ""Bitcoin Gold"" and ""Crypto vs stocks: What’s the difference?""","Role: Auth","Country: es","2","0","0","2","0"
"TC_55!058 | Testing voted function in 'What is your sentiment...' block","Role: Auth","Country: au","1","0","0","0","0"
"TC_55!091 | Start retest manual TC_55!091 | Page '教育' (Education) is opened after click on menu section [新聞和分析] (News and analysis) in CN language","Role: Auth","Country: de","1","0","0","0","0"
"TC_55!022 | Testing button [Google Play] on the block 'CFD trading app'","Role: Auth","Country: ua","2","0","0","0","0"
"TC_55!090 | The modal window ""Confirm Form Resubmission"" is not opened after clicking the button [Back] on any article from search page.","Role: NoReg","Country: de","1","0","0","0","0"
"TC_55!090 | The modal window ""Confirm Form Resubmission"" is not opened after clicking the button [Back] on any article from search page.","Role: Auth","Country: au","1","0","0","0","0"
"TC_55!024v2 | Testing link [Learn more about us] on the block 'Contents'","Role: Auth","Country: gb","0","0","0","1","0"
"TC_55!022 | Testing button [Google Play] on the block 'CFD trading app'","Role: NoReg","Country: de","2","0","0","0","0"
"TC_55!090 | The modal window ""Confirm Form Resubmission"" is not opened after clicking the button [Back] on any article from search page.","Role: NoReg","Country: au","1","0","0","0","0"
"TC_55!058 | Testing voted function in 'What is your sentiment...' block","Role: Auth","Country: de","1","0","0","0","0"
"TC_55!090 | The modal window ""Confirm Form Resubmission"" is not opened after clicking the button [Back] on any article from search page.","Role: NoAuth","Country: de","1","0","0","0","0"
"TC_55!024 | Testing link [Learn more about us] on the block 'Contents'","Role: NoReg","Country: gb","1","0","0","0","0"
"TC_55!010 | The page of the corresponding TI on the TP is not opened","Role: NoAuth","Country: au","0","0","0","1","0"
"TC_55!093 | The Search field in the header is not opened after performed search","Role: NoAuth","Country: au","2","0","0","0","0"
"TC_55!034 | The footer is missing on click menu item [Professional] of the menu section [Ways to trade]","Role: NoAuth","Country: gb","1","0","0","0","0"
"TC_55!090 | The modal window ""Confirm Form Resubmission"" is not opened after clicking the button [Back] on any article from search page.","Role: NoReg","Country: ua","1","0","0","0","0"
"TC_55!005 | The 'My Account' menu is not displayed when click on the [My Account] button in the Header","Role: Auth","Country: gb","1","0","0","0","0"
